dt,kdcode,score
2024-01-08,688699.SH,0.026984494
2024-01-08,688700.SH,-0.094272174
2024-01-08,688701.SH,0.1295481
2024-01-08,688707.SH,0.0062901555
2024-01-08,688711.SH,0.04753112
2024-01-08,688718.SH,0.17225331
2024-01-08,688722.SH,0.025082136
2024-01-08,688728.SH,-0.07482584
2024-01-08,688733.SH,0.023143709
2024-01-08,688737.SH,0.030264128
2024-01-08,688739.SH,-0.06729071
2024-01-08,688766.SH,-0.0016511853
2024-01-08,688767.SH,0.0029476492
2024-01-08,688768.SH,0.033212043
2024-01-08,688772.SH,0.1001931
2024-01-08,688776.SH,-0.046751615
2024-01-08,688777.SH,-0.16386066
2024-01-08,688778.SH,-0.34637958
2024-01-08,688779.SH,-0.0082285255
2024-01-08,688786.SH,0.03494484
2024-01-08,688787.SH,-0.016472613
2024-01-08,688788.SH,0.06767575
2024-01-08,688789.SH,-0.11129735
2024-01-08,688793.SH,0.05972051
2024-01-08,688798.SH,-0.002769919
2024-01-08,688799.SH,0.07414178
2024-01-08,688800.SH,0.0154918805
2024-01-08,688819.SH,-0.032839186
2024-01-08,688981.SH,-0.1667456
2024-01-08,689009.SH,-0.035165757
